Text,CB_Label,clean_text
Damn they looked like crap last night!! I have to say that lots of bad words came out of my mouth last night! ugh Next year,0,damn look like crap night ! ! lot bad word come mouth night ! ugh year
you know i bought a pomegranate today because of your ass! i better not get obsessed...,0,know buy pomegranate today ass ! well obsess
@pajnstl yeah  i guess its all the mon thru fri folks. I hate ya'll.,0,USER yeah guess mon fri folk hate ya
"Thanks for the follow.  By the way  I LOVE the mantra: ""Find out what sucks & don't do that"".  Words to live by!",0,thank follow way love mantra find suck word live !
Damn guestlist people. They always have a stick up their ass. But I guess being a hired DICK will do that to ya!,0,damn guestlist people stick ass guess hire dick ya !
"""Juice""? The fuck is ""juice""? I want grape drank!",0,juice ? fuck juice ? want grape drank !
"""Never go full retard"" You'll see what I mean in a sec...",0,retard mean sec
i'm looking 4 a WOW gift 4 my gf...*sigh* i HATE buying presents 4 ppl; i never know what 2 get! MsLika,0,look wow gift gfsigh hate buy present ppl know ! mslika
i DO know her! Damn...r u worldwide or what? :-D MsLika,0,know ! damnr u worldwide ? d mslika
Yup I will wait for a bit for them to get through. Deary me planes just freak me out!!,0,yup wait bit deary plane freak ! !
I know he is prolly tryna fall back  but I just wanna make sure ain't nothin happen to his ass lol. cuz usually he text  or sumthin,0,know prolly tryna fall wanna sure ai nothin happen ass lol cuz usually text sumthin
how do u know what Tip's ass looks like?,0,u know tip ass look like ?
WOW thats crazy. Thats sumthing my retarded ass would do.,0,wow s crazy s sumthe retarded ass
i got a blog on ozonemag.com about Pinky the pornstar trying to act like a business woman. being a slut is not a biz  its a cop out,0,get blog ozonemagcom pinky pornstar try act like business woman slut biz cop
that fat boy humping the pillow is not right. lol.,0,fat boy hump pillow right lol
Did this fucking work? (Who's not irritated by the blackberry shit taking forever),0,fucking work ? irritate blackberry shit taking forever
OMG marv said he hopes my Areolas implode. now thats demented. i just made a gay website about him  i didnt wish evil upon him!,0,omg marv say hope areolas implode s demente gay website not wish evil !
"its not. i just wanna remind u  frequently and vividly. and since i'm not talking about how gay u r...i've got ""time on my side.""",0,wanna remind u frequently vividly talk gay u ri get time
damn party boy. I miss those days.,0,damn party boy miss day
"Damn that's like my lil brother. He's 11  5""8 and 250 lbs.",0,damn like lil brother lbs
"believe it or not a lot of people do. I've had people aruge me down & say it's not FLA. I'm like ""It's on the damn license plates!""",0,believe lot people people aruge fla like damn license plate !
no! my phone is just actin gay :-(,0,! phone actin gay
ur invading my space! @prezzure kick his ass out starbucks,0,ur invade space ! USER kick ass starbuck
Meh  no high voltage  just damn dirty grease.  I smell like a french fry now.,0,meh high voltage damn dirty grease smell like french fry
damn  shorten isnt work  here is the link http://tinyurl.com/8rkl9r,0,damn shorten not work link url
I saw something about My Big Fat Redneck Wedding on TV (new show or something) -- thought of you. Aren't you proud?,0,see big fat redneck wedding tv new thought proud ?
my bro-in-law is an eco freak (i mean this in the nicest way. No  really) so i once got him a case of recycled toilet paper.,0,broinlaw eco freak mean nice way get case recycle toilet paper
The world needs to know about the Notorious Camera Whore Squirrel! D8,0,world need know notorious camera whore squirrel ! d
that's awesome! We just paid one off in May ... and just took one back on. But 1/2 the paymt. But I still hate it!,0,awesome ! pay take paymt hate !
Lucky? I'm gonna be working my ass off!,0,lucky ? go to work ass !
No Whale  FTW!  I'm liking the Struts / WebWork analogy for Rails / Merb.  But then again  I'm old school like that.,0,whale ftw ! like strut webwork analogy rail merb old school like
hey... i was not talking about those bots which go around spamming. i hate those too. i was talking about query processors.,0,hey talk bot spamme hate talk query processor
oh fuck yes...how I would of loved to have seen this live,0,oh fuck yeshow love see live
damnn dude  thats not cool. 3C here and raining. i hate being cold :|,0,damnn dude s cool c rain hate cold
@dramaqueenrissa  & @hannah_rae just departed for Greenville. I really hate saying goodbye :-( Praying for a safe trip.,0,user USER depart greenville hate say goodbye pray safe trip
Wish you could see my parents dancing to the Beyonce Single Ladies video. Dad is flipping his hand saying 'love' 'hate' lmao!,0,wish parent dance beyonce single lady video dad flip hand say love hate lmao !
Noooo - damn  that site is brilliant aswell - damn it!,0,noo damn site brilliant aswell damn !
Damn fatboy... take it easy,0,damn fatboy easy
they have Mountain Song on GUITAR HERO? shit  i have to hate that song now,0,mountain song guitar hero ? shit hate song
damn you look great in HD I mean you look great either way but ya LOL what kind of cam you use? Xoxo,0,damn look great hd mean look great way ya lol kind cam use ? xoxo
well thanks for sayin atleast I can hold conversation even if you was a smart ass about it,0,thank sayin atleast hold conversation smart ass
it was 3 years ago I was in San Jose. Liked it but paying state income tax sucks.,0,year ago san jose like pay state income tax suck
I hate statistics. aaargh! :),0,hate statistic aargh !
The damn bitches at best buy took my damn laptop,0,damn bitch good buy take damn laptop
Night shift sucks...hubby was on that shift for years  you never get used to it.,0,night shift suckshubby shift year
I'm trying to find a fun place to get my baby boys first haircut...minimize the freak out :),0,try find fun place baby boy haircutminimize freak
LOL I hate commercials!,0,lol hate commercial !
oh yeah I hate that stuff.  My feminist side comes out big time. :),0,oh yeah hate stuff feminist come big time
  sleepy ass shit...bout u?,0,sleepy ass shitbout u ?
Enterprise can suck my dick too! That's bullshit!,0,enterprise suck dick ! bullshit !
it sucks lol but merry christmas anyways &lt;3,0,suck lol merry christmas anyways lt
Hibachi Hawaiian Style ... YUM ... huli huli pig 2,0,hibachi hawaiian style yum huli huli pig
DO IT! lol. God I hate parking lots so much.,0,! lol god hate parking lot
gotta love brandon! damn!,0,get to love brandon ! damn !
mine hate me quite often as well. Feel better!,0,hate feel well !
this si true last time i had three w2's its a bitch man i feel your twitter pain,0,si true time w bitch man feel twitter pain
u hate the name bob so much that ur gonna change ur name to bcbryar? lol nice,0,u hate bob ur go to change ur bcbryar ? lol nice
hugs hugs hugs you are good we are very happy with you and love you and don't hate you.,0,hugs hugs hug good happy love hate
present your warty ass and I'll gobblefuck ur pink sock!,0,present warty ass gobblefuck ur pink sock !
thanks for the spoiler alert lady!  I misquoted Jane Austin from Pride & Prejudice in that last tweet.  Damn  I'm good,0,thank spoiler alert lady ! misquote jane austin pride prejudice tweet damn good
dont hate her  embrace her!,0,not hate embrace !
Oh  Thanks for signing off on me  Queen Rude-Bitch D:,0,oh thank sign queen rudebitch d
no fob tix? Damn :'/,0,fob tix ? damn
It happens. Sucks when it does though that is for sure. Glad you aren't steaming. You'll have a better day tomorrow.,0,happen suck sure glad steam well day tomorrow
I was supposed to be a month when we do nothing except SLEEPING     unlike u    i hate winters &gt;_&lt;,0,suppose month sleep unlike u hate winter gtlt
uhm im just upset cuz my mom took my phone from me. i hate her yo. im 20 ALREADY! dammit,0,uhm m upset cuz mom take phone hate yo m ! dammit
Oh I hate that. What's worse is that people don't say who they are on the phone and they keep talking to you. And I'm like  who?,0,oh hate bad people phone talk like ?
prolly not I started the damn dishwasher lol,0,prolly start damn dishwasher lol
I was being a retard that day I wasn't even thinkin I was too excited to go up .3 nothches in blackberrydom...lol,0,retard day thinkin excited nothche blackberrydomlol
DAMN  that kinda sucks... I'll be back on jan 2 so i wont be @ lipservice the 29th :-( {tear} I'll vacation for both of us,0,damn kinda suck jan will not lipservice th tear vacation
ew I hate software. Btw you look like a white version of that Asian kid who shot up his school.,0,ew hate software btw look like white version asian kid shoot school
chrome is lame.  No competition fir firefox. Hate to say it but even IE is better.,0,chrome lame competition fir firefox hate ie well
Fuck!  That just reminded me that I forgot to bring back the bagels from my grandma's!,0,fuck ! remind forget bring bagel grandma !
hate to be a downer but there's a chance it may not even be released,0,hate downer chance release
I feel your pain. Even more I hate activex blockers!,0,feel pain hate activex blocker !
cool  i got it up and working. It's taking a damn long time tho; I'm pausing til a later date. Many thanx for the 411!,0,cool get work take damn long time tho pause til later date thanx !
haha NATALIE WAZAP  ahhh damn i hav to go...my sis is forcing me off with a cane...ok not really but gtg luvya&lt;3,0,haha natalie wazap ahh damn hav gomy sis force caneok gtg luvyalt
the office ... Damn its cold... Great Party Last night,0,office damn cold great party night
"it was fucking epic. ""deck the halls with something about my dick""",0,fucking epic deck hall dick
"oh please do. steph is already getting tired of me saying ""deck the halls with something about my dick""",0,oh steph get tired say deck hall dick
damn lisa ..your ribs sound soooooo goooood!!  I'll have to try marinating them next time.,0,damn lisa rib sound soo good ! ! try marinate time
Damn thats nice.,0,damn s nice
AARGH! I hate that Big Bro here @ work blocks so many sites! Now I've got to wait till I get home tonight to take a peak!,0,aargh ! hate big bro work block site ! get wait till home tonight peak !
That's fine  I don't usually do the middle: too safe  boring and predictable. I do Love  So Love Me or Leave Me but don't hate :),0,fine usually middle safe boring predictable love love leave hate
@ashleypalmero kicks ass at photography  what can I say!,0,user kick ass photography !
I think they can with a kick ass stereo.;),0,think kick ass stereo
